X,E,XE,X^*,P1,X^*P[1],Y,X^*Y,Y^*,P[2],Y^*P[2],t
156.0,50.0,44.0,500.0,12.0,20.0,144.0,37.0,368.0,14.0,18.0,88.23282537874157
157.0,50.0,44.0,500.0,13.0,19.0,144.0,37.0,368.0,14.0,18.0,88.24473324451888
156.0,49.0,45.0,500.0,13.0,19.0,144.0,37.0,368.0,14.0,18.0,88.24573593013787
156.0,49.0,45.0,499.0,12.0,20.0,144.0,37.0,368.0,14.0,18.0,88.25663079851874
155.0,48.0,46.0,499.0,12.0,20.0,144.0,37.0,368.0,14.0,18.0,88.2856812371903
155.0,48.0,46.0,498.0,11.0,21.0,144.0,37.0,368.0,14.0,18.0,88.30970254159575
155.0,48.0,46.0,499.0,11.0,21.0,144.0,36.0,369.0,14.0,18.0,88.33307139709024
155.0,48.0,46.0,499.0,11.0,21.0,145.0,36.0,369.0,15.0,17.0,88.34369646302768
155.0,48.0,46.0,498.0,10.0,22.0,145.0,36.0,369.0,15.0,17.0,88.34941540356974
156.0,48.0,46.0,498.0,11.0,21.0,145.0,36.0,369.0,15.0,17.0,88.34978440980498
156.0,48.0,46.0,498.0,11.0,21.0,145.0,36.0,368.0,14.0,18.0,88.35133545166379
156.0,49.0,45.0,499.0,11.0,21.0,145.0,36.0,368.0,14.0,18.0,88.36894112085996
156.0,49.0,45.0,498.0,11.0,21.0,144.0,37.0,368.0,14.0,18.0,88.40195446610831
156.0,50.0,44.0,499.0,11.0,21.0,144.0,37.0,368.0,14.0,18.0,88.4375566097203
156.0,50.0,44.0,498.0,11.0,21.0,143.0,38.0,368.0,14.0,18.0,88.52349889153045
155.0,49.0,45.0,498.0,11.0,21.0,143.0,38.0,368.0,14.0,18.0,88.52514473392293
155.0,49.0,45.0,497.0,10.0,22.0,143.0,38.0,368.0,14.0,18.0,88.60776703176641
155.0,49.0,45.0,496.0,9.0,23.0,143.0,38.0,368.0,14.0,18.0,88.64540287554043
155.0,49.0,45.0,497.0,9.0,23.0,143.0,37.0,369.0,14.0,18.0,88.65664848318711
155.0,49.0,45.0,496.0,9.0,23.0,142.0,38.0,369.0,14.0,18.0,88.66988654027773
155.0,49.0,45.0,495.0,9.0,23.0,141.0,39.0,369.0,14.0,18.0,88.68720245228363
155.0,49.0,45.0,494.0,8.0,24.0,141.0,39.0,369.0,14.0,18.0,88.69270834967811
154.0,48.0,46.0,494.0,8.0,24.0,141.0,39.0,369.0,14.0,18.0,88.71002177856171
153.0,47.0,47.0,494.0,8.0,24.0,141.0,39.0,369.0,14.0,18.0,88.72699507661444
153.0,48.0,46.0,495.0,8.0,24.0,141.0,39.0,369.0,14.0,18.0,88.76059177322011
153.0,48.0,46.0,494.0,8.0,24.0,140.0,40.0,369.0,14.0,18.0,88.77511871036988
153.0,49.0,45.0,495.0,8.0,24.0,140.0,40.0,369.0,14.0,18.0,88.83041382697316
153.0,49.0,45.0,495.0,8.0,24.0,141.0,40.0,369.0,15.0,17.0,88.83654010521748
153.0,49.0,45.0,496.0,8.0,24.0,141.0,39.0,370.0,15.0,17.0,88.86059113938124
153.0,49.0,45.0,496.0,8.0,24.0,141.0,39.0,369.0,14.0,18.0,88.86738010604769
154.0,49.0,45.0,496.0,9.0,23.0,141.0,39.0,369.0,14.0,18.0,88.90662566163306
154.0,50.0,44.0,497.0,9.0,23.0,141.0,39.0,369.0,14.0,18.0,88.95647509960538
153.0,49.0,45.0,497.0,9.0,23.0,141.0,39.0,369.0,14.0,18.0,89.00669547647331
152.0,48.0,46.0,497.0,9.0,23.0,141.0,39.0,369.0,14.0,18.0,89.00721196067674
153.0,48.0,46.0,497.0,10.0,22.0,141.0,39.0,369.0,14.0,18.0,89.00760378262113
153.0,48.0,46.0,497.0,10.0,22.0,141.0,39.0,368.0,13.0,19.0,89.02865305597234
153.0,49.0,45.0,498.0,10.0,22.0,141.0,39.0,368.0,13.0,19.0,89.04682021546871
153.0,49.0,45.0,497.0,9.0,23.0,141.0,39.0,368.0,13.0,19.0,89.06289889981113
153.0,49.0,45.0,496.0,9.0,23.0,140.0,40.0,368.0,13.0,19.0,89.07557089165262
153.0,50.0,44.0,497.0,9.0,23.0,140.0,40.0,368.0,13.0,19.0,89.10952221435363
154.0,50.0,44.0,497.0,10.0,22.0,140.0,40.0,368.0,13.0,19.0,89.24369153205652
154.0,50.0,44.0,497.0,10.0,22.0,140.0,40.0,367.0,12.0,20.0,89.25074604492808
154.0,50.0,44.0,496.0,9.0,23.0,140.0,40.0,367.0,12.0,20.0,89.25924412202978
154.0,50.0,44.0,495.0,9.0,23.0,139.0,41.0,367.0,12.0,20.0,89.27980109859607
154.0,51.0,43.0,496.0,9.0,23.0,139.0,41.0,367.0,12.0,20.0,89.2868094958798
154.0,51.0,43.0,495.0,8.0,24.0,139.0,41.0,367.0,12.0,20.0,89.28846232239063
153.0,50.0,44.0,495.0,8.0,24.0,139.0,41.0,367.0,12.0,20.0,89.35828435473931
152.0,49.0,45.0,495.0,8.0,24.0,139.0,41.0,367.0,12.0,20.0,89.3789032688446
153.0,49.0,45.0,495.0,9.0,23.0,139.0,41.0,367.0,12.0,20.0,89.42680892195666
153.0,50.0,44.0,496.0,9.0,23.0,139.0,41.0,367.0,12.0,20.0,89.46279943353144
153.0,50.0,44.0,495.0,8.0,24.0,139.0,41.0,367.0,12.0,20.0,89.47005703368042
153.0,50.0,44.0,495.0,8.0,24.0,139.0,41.0,366.0,11.0,21.0,89.47945377797909
153.0,50.0,44.0,496.0,8.0,24.0,139.0,40.0,367.0,11.0,21.0,89.49169799370979
154.0,50.0,44.0,496.0,9.0,23.0,139.0,40.0,367.0,11.0,21.0,89.50579639331123
154.0,51.0,43.0,497.0,9.0,23.0,139.0,40.0,367.0,11.0,21.0,89.53773438745303
155.0,51.0,43.0,497.0,10.0,22.0,139.0,40.0,367.0,11.0,21.0,89.54476699404847
155.0,51.0,43.0,497.0,10.0,22.0,139.0,40.0,366.0,10.0,22.0,89.5686595043104
155.0,51.0,43.0,497.0,10.0,22.0,139.0,40.0,365.0,9.0,23.0,89.56916744816053
155.0,51.0,43.0,497.0,10.0,22.0,139.0,40.0,364.0,8.0,24.0,89.56992476763202
155.0,52.0,42.0,498.0,10.0,22.0,139.0,40.0,364.0,8.0,24.0,89.5846755167648
155.0,52.0,42.0,497.0,10.0,22.0,138.0,41.0,364.0,8.0,24.0,89.61878877931936
155.0,52.0,42.0,498.0,10.0,22.0,138.0,40.0,365.0,8.0,24.0,89.634187545989
155.0,52.0,42.0,497.0,10.0,22.0,137.0,41.0,365.0,8.0,24.0,89.63966382906924
155.0,52.0,42.0,498.0,10.0,22.0,137.0,40.0,366.0,8.0,24.0,89.67882311549141
156.0,52.0,42.0,498.0,11.0,21.0,137.0,40.0,366.0,8.0,24.0,89.69092070936199
157.0,52.0,42.0,498.0,12.0,20.0,137.0,40.0,366.0,8.0,24.0,89.69803461818978
158.0,52.0,42.0,498.0,13.0,19.0,137.0,40.0,366.0,8.0,24.0,89.7081469638675
158.0,53.0,41.0,499.0,13.0,19.0,137.0,40.0,366.0,8.0,24.0,89.71500667044363
158.0,53.0,41.0,499.0,13.0,19.0,138.0,40.0,366.0,9.0,23.0,89.74931661863117
158.0,53.0,41.0,499.0,13.0,19.0,138.0,40.0,365.0,8.0,24.0,89.75570662551192
158.0,53.0,41.0,500.0,13.0,19.0,138.0,39.0,366.0,8.0,24.0,89.76139563814392
158.0,53.0,41.0,500.0,13.0,19.0,139.0,39.0,366.0,9.0,23.0,89.76270214195513
159.0,53.0,41.0,500.0,14.0,18.0,139.0,39.0,366.0,9.0,23.0,89.81674340296946
159.0,53.0,41.0,501.0,14.0,18.0,139.0,38.0,367.0,9.0,23.0,89.83431115397158
159.0,54.0,40.0,502.0,14.0,18.0,139.0,38.0,367.0,9.0,23.0,89.83944795942992
159.0,54.0,40.0,501.0,14.0,18.0,138.0,39.0,367.0,9.0,23.0,89.85311979384467
158.0,53.0,41.0,501.0,14.0,18.0,138.0,39.0,367.0,9.0,23.0,89.8543950446846
158.0,54.0,40.0,502.0,14.0,18.0,138.0,39.0,367.0,9.0,23.0,89.87178132853657
157.0,53.0,41.0,502.0,14.0,18.0,138.0,39.0,367.0,9.0,23.0,89.92377980465334
156.0,52.0,42.0,502.0,14.0,18.0,138.0,39.0,367.0,9.0,23.0,89.92436699729548
157.0,52.0,42.0,502.0,15.0,17.0,138.0,39.0,367.0,9.0,23.0,89.930602845859
158.0,52.0,42.0,502.0,16.0,16.0,138.0,39.0,367.0,9.0,23.0,89.93913100813273
158.0,52.0,42.0,502.0,16.0,16.0,138.0,39.0,366.0,8.0,24.0,89.94786619620197
158.0,52.0,42.0,503.0,16.0,16.0,138.0,38.0,367.0,8.0,24.0,89.97238128679497
158.0,52.0,42.0,502.0,16.0,16.0,137.0,39.0,367.0,8.0,24.0,90.0190162205854
158.0,53.0,41.0,503.0,16.0,16.0,137.0,39.0,367.0,8.0,24.0,90.02927644411696
158.0,53.0,41.0,503.0,16.0,16.0,138.0,39.0,367.0,9.0,23.0,90.04554864697275
157.0,52.0,42.0,503.0,16.0,16.0,138.0,39.0,367.0,9.0,23.0,90.0750452157404
157.0,53.0,41.0,504.0,16.0,16.0,138.0,39.0,367.0,9.0,23.0,90.08233178027305
157.0,54.0,40.0,505.0,16.0,16.0,138.0,39.0,367.0,9.0,23.0,90.08536930843677
157.0,54.0,40.0,504.0,15.0,17.0,138.0,39.0,367.0,9.0,23.0,90.11849244941358
157.0,55.0,39.0,505.0,15.0,17.0,138.0,39.0,367.0,9.0,23.0,90.12186942816943
156.0,54.0,40.0,505.0,15.0,17.0,138.0,39.0,367.0,9.0,23.0,90.13357027756022
157.0,54.0,40.0,505.0,16.0,16.0,138.0,39.0,367.0,9.0,23.0,90.178746004692
157.0,54.0,40.0,505.0,16.0,16.0,139.0,39.0,367.0,10.0,22.0,90.18774395638397
157.0,54.0,40.0,504.0,16.0,16.0,138.0,40.0,367.0,10.0,22.0,90.26533882173368
157.0,55.0,39.0,505.0,16.0,16.0,138.0,40.0,367.0,10.0,22.0,90.29385348248618
157.0,55.0,39.0,504.0,15.0,17.0,138.0,40.0,367.0,10.0,22.0,90.30962347241716
156.0,54.0,40.0,504.0,15.0,17.0,138.0,40.0,367.0,10.0,22.0,90.30991125207967
156.0,54.0,40.0,504.0,15.0,17.0,139.0,40.0,367.0,11.0,21.0,90.33712645284872
156.0,54.0,40.0,505.0,15.0,17.0,139.0,39.0,368.0,11.0,21.0,90.39131083516847
155.0,53.0,41.0,505.0,15.0,17.0,139.0,39.0,368.0,11.0,21.0,90.40227840648184
155.0,53.0,41.0,505.0,15.0,17.0,140.0,39.0,368.0,12.0,20.0,90.41659406680444
155.0,53.0,41.0,505.0,15.0,17.0,140.0,39.0,367.0,11.0,21.0,90.44958959805322
155.0,53.0,41.0,504.0,15.0,17.0,139.0,40.0,367.0,11.0,21.0,90.46188573770526
155.0,53.0,41.0,505.0,15.0,17.0,139.0,39.0,368.0,11.0,21.0,90.47926220967985
155.0,53.0,41.0,505.0,15.0,17.0,140.0,39.0,368.0,12.0,20.0,90.48464591370497
155.0,53.0,41.0,506.0,15.0,17.0,140.0,38.0,369.0,12.0,20.0,90.49764507805149
155.0,53.0,41.0,507.0,15.0,17.0,140.0,37.0,370.0,12.0,20.0,90.49913183950684
155.0,54.0,40.0,508.0,15.0,17.0,140.0,37.0,370.0,12.0,20.0,90.51349796783705
154.0,53.0,41.0,508.0,15.0,17.0,140.0,37.0,370.0,12.0,20.0,90.5295528254211
154.0,53.0,41.0,509.0,15.0,17.0,140.0,36.0,371.0,12.0,20.0,90.57741982795476
153.0,52.0,42.0,509.0,15.0,17.0,140.0,36.0,371.0,12.0,20.0,90.65316705722756
153.0,52.0,42.0,508.0,14.0,18.0,140.0,36.0,371.0,12.0,20.0,90.67150098889992
154.0,52.0,42.0,508.0,15.0,17.0,140.0,36.0,371.0,12.0,20.0,90.68079771879293
154.0,52.0,42.0,507.0,14.0,18.0,140.0,36.0,371.0,12.0,20.0,90.69346114383463
154.0,52.0,42.0,508.0,14.0,18.0,140.0,35.0,372.0,12.0,20.0,90.72131958891718
154.0,52.0,42.0,507.0,14.0,18.0,139.0,36.0,372.0,12.0,20.0,90.78757271256688
154.0,52.0,42.0,507.0,14.0,18.0,140.0,36.0,372.0,13.0,19.0,90.80504543835217
153.0,51.0,43.0,507.0,14.0,18.0,140.0,36.0,372.0,13.0,19.0,90.82388010748592
153.0,51.0,43.0,507.0,14.0,18.0,140.0,36.0,371.0,12.0,20.0,90.8355842898876
153.0,51.0,43.0,508.0,14.0,18.0,140.0,35.0,372.0,12.0,20.0,90.84070094304474
153.0,51.0,43.0,509.0,14.0,18.0,140.0,34.0,373.0,12.0,20.0,90.84497693211097
153.0,52.0,42.0,510.0,14.0,18.0,140.0,34.0,373.0,12.0,20.0,90.89151042681867
153.0,52.0,42.0,511.0,14.0,18.0,140.0,33.0,374.0,12.0,20.0,90.9133587108143
152.0,51.0,43.0,511.0,14.0,18.0,140.0,33.0,374.0,12.0,20.0,90.9144059415669
151.0,50.0,44.0,511.0,14.0,18.0,140.0,33.0,374.0,12.0,20.0,90.91723295503277
150.0,49.0,45.0,511.0,14.0,18.0,140.0,33.0,374.0,12.0,20.0,90.92276840176991
150.0,50.0,44.0,512.0,14.0,18.0,140.0,33.0,374.0,12.0,20.0,90.93918847581077
150.0,50.0,44.0,511.0,13.0,19.0,140.0,33.0,374.0,12.0,20.0,90.95268492823807
150.0,50.0,44.0,511.0,13.0,19.0,141.0,33.0,374.0,13.0,19.0,90.97448206097366
151.0,50.0,44.0,511.0,14.0,18.0,141.0,33.0,374.0,13.0,19.0,90.99629943766952
151.0,51.0,43.0,512.0,14.0,18.0,141.0,33.0,374.0,13.0,19.0,91.01744935893609
151.0,51.0,43.0,512.0,14.0,18.0,141.0,33.0,373.0,12.0,20.0,91.03807308342817
150.0,50.0,44.0,512.0,14.0,18.0,141.0,33.0,373.0,12.0,20.0,91.06276194169003
149.0,49.0,45.0,512.0,14.0,18.0,141.0,33.0,373.0,12.0,20.0,91.09377258199368
148.0,48.0,46.0,512.0,14.0,18.0,141.0,33.0,373.0,12.0,20.0,91.10373222015153
148.0,48.0,46.0,512.0,14.0,18.0,142.0,33.0,373.0,13.0,19.0,91.1321602251995
148.0,49.0,45.0,513.0,14.0,18.0,142.0,33.0,373.0,13.0,19.0,91.13632182428172
148.0,50.0,44.0,514.0,14.0,18.0,142.0,33.0,373.0,13.0,19.0,91.15325366148626
149.0,50.0,44.0,514.0,15.0,17.0,142.0,33.0,373.0,13.0,19.0,91.15348286385006
150.0,50.0,44.0,514.0,16.0,16.0,142.0,33.0,373.0,13.0,19.0,91.16596034182098
149.0,49.0,45.0,514.0,16.0,16.0,142.0,33.0,373.0,13.0,19.0,91.17509071768512
148.0,48.0,46.0,514.0,16.0,16.0,142.0,33.0,373.0,13.0,19.0,91.20083652214808
148.0,48.0,46.0,513.0,16.0,16.0,141.0,34.0,373.0,13.0,19.0,91.20440796206917
147.0,47.0,47.0,513.0,16.0,16.0,141.0,34.0,373.0,13.0,19.0,91.27525199463028
147.0,47.0,47.0,512.0,16.0,16.0,140.0,35.0,373.0,13.0,19.0,91.2989012091231
147.0,48.0,46.0,513.0,16.0,16.0,140.0,35.0,373.0,13.0,19.0,91.35005008936562
147.0,49.0,45.0,514.0,16.0,16.0,140.0,35.0,373.0,13.0,19.0,91.35411148579756
147.0,49.0,45.0,514.0,16.0,16.0,140.0,35.0,372.0,12.0,20.0,91.3768966416302
146.0,48.0,46.0,514.0,16.0,16.0,140.0,35.0,372.0,12.0,20.0,91.37759799004759
147.0,48.0,46.0,514.0,17.0,15.0,140.0,35.0,372.0,12.0,20.0,91.39414941859548
146.0,47.0,47.0,514.0,17.0,15.0,140.0,35.0,372.0,12.0,20.0,91.40665346500559
146.0,47.0,47.0,513.0,16.0,16.0,140.0,35.0,372.0,12.0,20.0,91.42171752740383
146.0,47.0,47.0,512.0,16.0,16.0,139.0,36.0,372.0,12.0,20.0,91.44122823222202
146.0,47.0,47.0,513.0,16.0,16.0,139.0,35.0,373.0,12.0,20.0,91.4581597804881
147.0,47.0,47.0,513.0,17.0,15.0,139.0,35.0,373.0,12.0,20.0,91.5090426288895
147.0,47.0,47.0,512.0,16.0,16.0,139.0,35.0,373.0,12.0,20.0,91.54950093436213
147.0,47.0,47.0,513.0,16.0,16.0,139.0,34.0,374.0,12.0,20.0,91.5726413145553
147.0,47.0,47.0,512.0,15.0,17.0,139.0,34.0,374.0,12.0,20.0,91.5823502042334
147.0,47.0,47.0,512.0,15.0,17.0,139.0,34.0,373.0,11.0,21.0,91.60787443618086
146.0,46.0,48.0,512.0,15.0,17.0,139.0,34.0,373.0,11.0,21.0,91.60907955725533
146.0,47.0,47.0,513.0,15.0,17.0,139.0,34.0,373.0,11.0,21.0,91.62981035290579
145.0,46.0,48.0,513.0,15.0,17.0,139.0,34.0,373.0,11.0,21.0,91.6749258327119
145.0,46.0,48.0,514.0,15.0,17.0,139.0,33.0,374.0,11.0,21.0,91.73379891070977
145.0,46.0,48.0,513.0,15.0,17.0,138.0,34.0,374.0,11.0,21.0,91.77403891266064
145.0,46.0,48.0,512.0,14.0,18.0,138.0,34.0,374.0,11.0,21.0,91.80524811303407
145.0,46.0,48.0,511.0,13.0,19.0,138.0,34.0,374.0,11.0,21.0,91.84003261911843
146.0,46.0,48.0,511.0,14.0,18.0,138.0,34.0,374.0,11.0,21.0,91.84044970962826
146.0,46.0,48.0,512.0,14.0,18.0,138.0,33.0,375.0,11.0,21.0,91.87395654000399
146.0,46.0,48.0,512.0,14.0,18.0,139.0,33.0,375.0,12.0,20.0,91.91236009775119
146.0,46.0,48.0,512.0,14.0,18.0,139.0,33.0,374.0,11.0,21.0,91.92587738297277
146.0,46.0,48.0,511.0,14.0,18.0,138.0,34.0,374.0,11.0,21.0,91.92723798857094
146.0,47.0,47.0,512.0,14.0,18.0,138.0,34.0,374.0,11.0,21.0,91.93596757562362
146.0,47.0,47.0,511.0,14.0,18.0,137.0,35.0,374.0,11.0,21.0,91.9820604843027
146.0,47.0,47.0,510.0,14.0,18.0,136.0,36.0,374.0,11.0,21.0,91.99201767516884
147.0,47.0,47.0,510.0,15.0,17.0,136.0,36.0,374.0,11.0,21.0,92.01341194026637
147.0,47.0,47.0,511.0,15.0,17.0,136.0,35.0,375.0,11.0,21.0,92.03822763331337
147.0,47.0,47.0,511.0,15.0,17.0,137.0,35.0,375.0,12.0,20.0,92.09945052552936
147.0,47.0,47.0,510.0,14.0,18.0,137.0,35.0,375.0,12.0,20.0,92.10052177962389
147.0,47.0,47.0,509.0,14.0,18.0,136.0,36.0,375.0,12.0,20.0,92.10894197255196
148.0,47.0,47.0,509.0,15.0,17.0,136.0,36.0,375.0,12.0,20.0,92.12527784717352
148.0,47.0,47.0,509.0,15.0,17.0,136.0,36.0,374.0,11.0,21.0,92.13669595478446
149.0,47.0,47.0,509.0,16.0,16.0,136.0,36.0,374.0,11.0,21.0,92.1424576894662
149.0,47.0,47.0,508.0,16.0,16.0,135.0,37.0,374.0,11.0,21.0,92.1447264436235
149.0,47.0,47.0,508.0,16.0,16.0,136.0,37.0,374.0,12.0,20.0,92.15505860350989
148.0,46.0,48.0,508.0,16.0,16.0,136.0,37.0,374.0,12.0,20.0,92.21638847276752
149.0,46.0,48.0,508.0,17.0,15.0,136.0,37.0,374.0,12.0,20.0,92.22887910232939
149.0,46.0,48.0,507.0,17.0,15.0,135.0,38.0,374.0,12.0,20.0,92.32344136476904
149.0,46.0,48.0,508.0,17.0,15.0,135.0,37.0,375.0,12.0,20.0,92.32531183549129
149.0,46.0,48.0,507.0,16.0,16.0,135.0,37.0,375.0,12.0,20.0,92.33546335426172
149.0,46.0,48.0,507.0,16.0,16.0,135.0,37.0,374.0,11.0,21.0,92.36074181520056
149.0,46.0,48.0,508.0,16.0,16.0,135.0,36.0,375.0,11.0,21.0,92.37564944417888
149.0,47.0,47.0,509.0,16.0,16.0,135.0,36.0,375.0,11.0,21.0,92.39649748238722
149.0,48.0,46.0,510.0,16.0,16.0,135.0,36.0,375.0,11.0,21.0,92.43518097074134
148.0,47.0,47.0,510.0,16.0,16.0,135.0,36.0,375.0,11.0,21.0,92.47084174075144
148.0,48.0,46.0,511.0,16.0,16.0,135.0,36.0,375.0,11.0,21.0,92.47473337020394
149.0,48.0,46.0,511.0,17.0,15.0,135.0,36.0,375.0,11.0,21.0,92.49076252626102
149.0,48.0,46.0,510.0,17.0,15.0,134.0,37.0,375.0,11.0,21.0,92.54824095452356
149.0,48.0,46.0,511.0,17.0,15.0,134.0,36.0,376.0,11.0,21.0,92.559562672792
149.0,49.0,45.0,512.0,17.0,15.0,134.0,36.0,376.0,11.0,21.0,92.57431967644706
149.0,49.0,45.0,512.0,17.0,15.0,135.0,36.0,376.0,12.0,20.0,92.59838861452957
148.0,48.0,46.0,512.0,17.0,15.0,135.0,36.0,376.0,12.0,20.0,92.63795911336331
148.0,48.0,46.0,511.0,16.0,16.0,135.0,36.0,376.0,12.0,20.0,92.65849047675398
148.0,49.0,45.0,512.0,16.0,16.0,135.0,36.0,376.0,12.0,20.0,92.70792218783122
148.0,50.0,44.0,513.0,16.0,16.0,135.0,36.0,376.0,12.0,20.0,92.73204782166526
148.0,51.0,43.0,514.0,16.0,16.0,135.0,36.0,376.0,12.0,20.0,92.73603569233096
148.0,51.0,43.0,515.0,16.0,16.0,135.0,35.0,377.0,12.0,20.0,92.76472341804619
148.0,52.0,42.0,516.0,16.0,16.0,135.0,35.0,377.0,12.0,20.0,92.77089961210952
148.0,53.0,41.0,517.0,16.0,16.0,135.0,35.0,377.0,12.0,20.0,92.78172507302332
148.0,53.0,41.0,516.0,16.0,16.0,134.0,36.0,377.0,12.0,20.0,92.80874875410441
148.0,54.0,40.0,517.0,16.0,16.0,134.0,36.0,377.0,12.0,20.0,92.81680980039158
147.0,53.0,41.0,517.0,16.0,16.0,134.0,36.0,377.0,12.0,20.0,92.82995592593447
147.0,53.0,41.0,517.0,16.0,16.0,135.0,36.0,377.0,13.0,19.0,92.87583391086694
147.0,53.0,41.0,518.0,16.0,16.0,135.0,35.0,378.0,13.0,19.0,92.8826127563607
146.0,52.0,42.0,518.0,16.0,16.0,135.0,35.0,378.0,13.0,19.0,92.90292216581686
146.0,52.0,42.0,518.0,16.0,16.0,136.0,35.0,378.0,14.0,18.0,92.92310410143105
145.0,51.0,43.0,518.0,16.0,16.0,136.0,35.0,378.0,14.0,18.0,92.9300722244692
145.0,51.0,43.0,519.0,16.0,16.0,136.0,34.0,379.0,14.0,18.0,92.9381569788282
145.0,51.0,43.0,518.0,16.0,16.0,135.0,35.0,379.0,14.0,18.0,92.99255697843003
145.0,51.0,43.0,518.0,16.0,16.0,136.0,35.0,379.0,15.0,17.0,93.02676523650923
145.0,51.0,43.0,517.0,16.0,16.0,135.0,36.0,379.0,15.0,17.0,93.02687288720077
145.0,52.0,42.0,518.0,16.0,16.0,135.0,36.0,379.0,15.0,17.0,93.04405406727305
145.0,52.0,42.0,517.0,15.0,17.0,135.0,36.0,379.0,15.0,17.0,93.08412683546466
146.0,52.0,42.0,517.0,16.0,16.0,135.0,36.0,379.0,15.0,17.0,93.1005011097553
146.0,52.0,42.0,516.0,16.0,16.0,134.0,37.0,379.0,15.0,17.0,93.11368666646452
146.0,52.0,42.0,515.0,15.0,17.0,134.0,37.0,379.0,15.0,17.0,93.12001467599373
146.0,52.0,42.0,514.0,15.0,17.0,133.0,38.0,379.0,15.0,17.0,93.14075439953419
146.0,53.0,41.0,515.0,15.0,17.0,133.0,38.0,379.0,15.0,17.0,93.16162448350589
146.0,53.0,41.0,514.0,15.0,17.0,132.0,39.0,379.0,15.0,17.0,93.17880186822968
145.0,52.0,42.0,514.0,15.0,17.0,132.0,39.0,379.0,15.0,17.0,93.1802642625761
145.0,52.0,42.0,514.0,15.0,17.0,133.0,39.0,379.0,16.0,16.0,93.18476713844254
145.0,52.0,42.0,514.0,15.0,17.0,133.0,39.0,378.0,15.0,17.0,93.26226126179618
145.0,52.0,42.0,514.0,15.0,17.0,133.0,39.0,377.0,14.0,18.0,93.2952855778586
145.0,52.0,42.0,514.0,15.0,17.0,134.0,39.0,377.0,15.0,17.0,93.32665051942213
145.0,52.0,42.0,513.0,14.0,18.0,134.0,39.0,377.0,15.0,17.0,93.34235272894317
146.0,52.0,42.0,513.0,15.0,17.0,134.0,39.0,377.0,15.0,17.0,93.40800348722364
146.0,52.0,42.0,512.0,14.0,18.0,134.0,39.0,377.0,15.0,17.0,93.4415625618511
147.0,52.0,42.0,512.0,15.0,17.0,134.0,39.0,377.0,15.0,17.0,93.4754981980982
147.0,52.0,42.0,511.0,15.0,17.0,133.0,40.0,377.0,15.0,17.0,93.4851743492687
147.0,52.0,42.0,512.0,15.0,17.0,133.0,39.0,378.0,15.0,17.0,93.50199589354672
148.0,52.0,42.0,512.0,16.0,16.0,133.0,39.0,378.0,15.0,17.0,93.51777882210402
148.0,52.0,42.0,513.0,16.0,16.0,133.0,38.0,379.0,15.0,17.0,93.5189327986459
147.0,51.0,43.0,513.0,16.0,16.0,133.0,38.0,379.0,15.0,17.0,93.54842574932788
147.0,51.0,43.0,512.0,15.0,17.0,133.0,38.0,379.0,15.0,17.0,93.56839253887873
147.0,51.0,43.0,513.0,15.0,17.0,133.0,37.0,380.0,15.0,17.0,93.60375316963962
147.0,52.0,42.0,514.0,15.0,17.0,133.0,37.0,380.0,15.0,17.0,93.66244317513697
147.0,53.0,41.0,515.0,15.0,17.0,133.0,37.0,380.0,15.0,17.0,93.67558008410407
146.0,52.0,42.0,515.0,15.0,17.0,133.0,37.0,380.0,15.0,17.0,93.70070038917964
146.0,52.0,42.0,516.0,15.0,17.0,133.0,36.0,381.0,15.0,17.0,93.73190773983664
146.0,52.0,42.0,517.0,15.0,17.0,133.0,35.0,382.0,15.0,17.0,93.73884549549145
146.0,52.0,42.0,516.0,15.0,17.0,132.0,36.0,382.0,15.0,17.0,93.74382490156552
147.0,52.0,42.0,516.0,16.0,16.0,132.0,36.0,382.0,15.0,17.0,93.75116814883894
148.0,52.0,42.0,516.0,17.0,15.0,132.0,36.0,382.0,15.0,17.0,93.76912729911734
148.0,52.0,42.0,515.0,16.0,16.0,132.0,36.0,382.0,15.0,17.0,93.77143293355361
148.0,53.0,41.0,516.0,16.0,16.0,132.0,36.0,382.0,15.0,17.0,93.81707003949577
148.0,53.0,41.0,515.0,15.0,17.0,132.0,36.0,382.0,15.0,17.0,93.82628813801747
148.0,53.0,41.0,516.0,15.0,17.0,132.0,35.0,383.0,15.0,17.0,93.83948641476708
148.0,53.0,41.0,515.0,14.0,18.0,132.0,35.0,383.0,15.0,17.0,93.83985948030006
148.0,53.0,41.0,515.0,14.0,18.0,132.0,35.0,382.0,14.0,18.0,93.85626707963472
148.0,53.0,41.0,516.0,14.0,18.0,132.0,34.0,383.0,14.0,18.0,93.88095515513072
149.0,53.0,41.0,516.0,15.0,17.0,132.0,34.0,383.0,14.0,18.0,93.88320030740843
149.0,53.0,41.0,516.0,15.0,17.0,132.0,34.0,382.0,13.0,19.0,93.88441179349391
150.0,53.0,41.0,516.0,16.0,16.0,132.0,34.0,382.0,13.0,19.0,93.88945468023014
150.0,53.0,41.0,516.0,16.0,16.0,132.0,34.0,381.0,12.0,20.0,93.90081080396074
151.0,53.0,41.0,516.0,17.0,15.0,132.0,34.0,381.0,12.0,20.0,93.906043705921
151.0,53.0,41.0,516.0,17.0,15.0,132.0,34.0,380.0,11.0,21.0,93.9125169108579
151.0,53.0,41.0,515.0,16.0,16.0,132.0,34.0,380.0,11.0,21.0,93.92718608507602
